,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,9.34,0.1799999999999999
1,500,9.559999999999999,0.5877074101966042
2,750,9.48,0.462168800331654
3,1000,9.49,0.28354893757515653
4,1250,9.399999999999999,0.13038404810405305
5,1500,9.530000000000001,0.11224972160321844
6,1750,10.3,1.9552493447128423
7,2000,9.319999999999999,0.11224972160321844
8,2250,9.67,0.5015974481593783
9,2500,11.94,4.814083505715288
10,2750,11.510000000000002,4.147336494667392
11,3000,10.84,1.8655830187906408
12,3250,16.19,10.124495049137018
13,3500,20.099999999999998,13.786442615845466
14,3750,25.869999999999997,17.18922918574303
15,4000,30.75,24.05159038400579
16,4250,39.63000000000001,37.05234945317233
17,4500,75.58,91.69001363289243
18,4750,138.64000000000001,180.97841694522586
19,5000,141.91,93.9344952613256
20,5250,169.44,113.59635293441423
21,5500,249.97999999999996,128.4370063494163
22,5750,162.73,84.09876098968402
23,6000,195.7,60.90787305431047
24,6250,186.2,106.60983538116922
25,6500,269.49,134.75002560296602
26,6750,227.26999999999998,71.46933328358394
27,7000,236.67,81.58829940622613
28,7250,254.37999999999994,61.997722538815886
29,7500,223.12999999999997,46.995452971537574
30,7750,267.05,50.82589890990616
31,8000,247.19,40.531215131056705
32,8250,261.42,54.08500346676517
33,8500,289.97,100.19032687839679
34,8750,295.51000000000005,91.20519941319137
35,9000,296.64,90.42230587637101
36,9250,273.91999999999996,80.08279840265324
37,9500,282.29,87.7919552123086
38,9750,263.75,45.877042188876985
39,10000,260.7,44.76030607580785
40,10250,279.26,76.60079895144698
41,10500,274.21,77.87491508823621
42,10750,284.65999999999997,71.38682931745883
43,11000,268.71,71.7952324322444
44,11250,260.79,52.77241135290294
45,11500,273.91,79.02880740590737
46,11750,276.61,70.68174021626801
47,12000,262.38,62.76602265557377
48,12250,261.89,83.44186239532289
49,12500,264.8,70.52539967983166
50,12750,274.33000000000004,81.8322711404248
51,13000,265.06000000000006,83.46936803402791
52,13250,258.35,53.642641620263255
53,13500,268.48,70.8833309036758
54,13750,250.61000000000004,52.98159491748054
55,14000,263.43,60.51458171383158
56,14250,243.79000000000002,38.162368899217974
57,14500,260.91999999999996,78.572918998851
58,14750,251.13000000000002,55.61116434673887
59,15000,256.29,56.962851052242826
60,15250,249.35999999999999,52.661840074194146
61,15500,261.58000000000004,60.523504525101664
62,15750,261.09,72.35626717845525
63,16000,263.76,63.77645647102072
64,16250,260.92,46.9124461097479
65,16500,257.44,36.9364237575865
66,16750,249.5,32.855699657745845
67,17000,246.42999999999998,42.70938538541617
68,17250,249.5,39.754785875413795
69,17500,249.69,38.96120378017085
70,17750,251.19,40.98203752865395
71,18000,262.68,40.134120147326016
72,18250,243.35,31.94083593145302
73,18500,253.51999999999998,42.572345483893656
74,18750,248.32,45.638871589906785
75,19000,258.21999999999997,34.156940729520855
76,19250,243.05,15.077135006359796
77,19500,261.2,41.29297761121133
78,19750,249.42,36.24469064566561
79,20000,258.66,55.21290972227419
