,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,9.43,0.20639767440550283
1,500,9.37,0.23151673805580425
2,750,9.309999999999999,0.08602325267042617
3,1000,9.34,0.21307275752662558
4,1250,9.41,0.07999999999999985
5,1500,9.38,0.10770329614269013
6,1750,9.3,0.1048808848170153
7,2000,9.399999999999999,0.19235384061671332
8,2250,9.3,0.06324555320336793
9,2500,9.28,0.12884098726725138
10,2750,9.430000000000001,0.12884098726725174
11,3000,9.469999999999999,0.146969384566991
12,3250,9.35,0.26832815729997483
13,3500,9.419999999999998,0.23366642891095832
14,3750,9.44,0.11575836902790215
15,4000,9.400000000000002,0.12649110640673542
16,4250,9.41,0.08602325267042613
17,4500,9.35,0.1923538406167134
18,4750,9.379999999999999,0.1029563014098702
19,5000,9.440000000000001,0.08602325267042613
20,5250,9.37,0.21817424229271407
21,5500,9.32,0.22271057451320078
22,5750,9.32,0.1363818169698587
23,6000,9.48,0.10770329614269035
24,6250,9.419999999999998,0.18055470085267808
25,6500,9.42,0.15362291495737232
26,6750,9.440000000000001,0.05830951894845304
27,7000,9.34,0.1529705854077837
28,7250,9.290000000000001,0.05830951894845316
29,7500,9.47,0.22045407685048657
30,7750,9.459999999999999,0.24576411454889002
31,8000,9.420000000000002,0.11224972160321807
32,8250,9.379999999999999,0.1029563014098702
33,8500,9.419999999999998,0.16911534525287797
34,8750,9.33,0.20149441679609867
35,9000,9.290000000000001,0.1772004514666934
36,9250,9.14,0.12409673645990874
37,9500,9.3,0.14142135623730975
38,9750,9.360000000000001,0.14628738838327768
39,10000,9.319999999999999,0.0678232998312528
40,10250,9.250000000000002,0.20248456731316558
41,10500,9.26,0.08602325267042646
42,10750,9.33,0.09797958971132711
43,11000,9.440000000000001,0.08000000000000033
44,11250,9.370000000000001,0.15033296378372873
45,11500,9.46,0.13564659966250553
46,11750,9.41,0.09165151389911678
47,12000,9.39,0.1799999999999996
48,12250,9.4,0.2549509756796394
49,12500,9.22,0.15684387141358114
50,12750,9.48,0.1964688270438852
51,13000,9.42,0.16309506430300114
52,13250,9.35,0.12247448713915933
53,13500,9.36,0.20099751242241765
54,13750,9.420000000000002,0.14352700094407358
55,14000,9.4,0.21213203435596426
56,14250,9.27,0.14696938456699016
57,14500,9.260000000000002,0.05830951894845316
58,14750,9.39,0.2557342370508885
59,15000,9.5,0.08366600265340768
60,15250,9.55,0.18708286933869736
61,15500,9.580000000000002,0.0812403840463594
62,15750,9.33,0.2336664289109587
63,16000,9.319999999999999,0.1435270009440732
64,16250,9.329999999999998,0.12083045973594608
65,16500,9.35,0.1643167672515496
66,16750,9.45,0.08366600265340747
67,17000,9.35,0.15165750888103116
68,17250,9.4,0.20248456731316594
69,17500,9.43,0.1777638883463114
70,17750,9.370000000000001,0.12489995996796768
71,18000,9.38,0.26570660511172867
72,18250,9.53,0.12884098726725116
73,18500,9.419999999999998,0.07483314773547912
74,18750,9.41,0.18547236990991414
75,19000,9.28,0.1029563014098702
76,19250,9.37,0.14352700094407325
77,19500,9.190000000000001,0.15620499351813352
78,19750,9.25,0.08366600265340748
79,20000,9.34,0.1496662954709577
