,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,10.069999999999999,0.810308583195316
1,500,9.85,0.5319774431308157
2,750,31.4,21.42468202797885
3,1000,126.25999999999999,70.85944114936272
4,1250,181.16,28.786913693551796
5,1500,156.88000000000002,42.65869899563277
6,1750,187.2,54.279093581230704
7,2000,208.08,24.973277718393316
8,2250,235.36999999999998,46.1225389587347
9,2500,223.20999999999998,44.546990919701855
10,2750,211.85999999999999,32.3365953680965
11,3000,200.28000000000003,34.828086367183595
12,3250,212.20999999999998,22.999465211173938
13,3500,186.43,11.685914598353015
14,3750,193.14,34.448097189830385
15,4000,190.82999999999998,25.58238847332281
16,4250,191.64000000000001,29.385938814337717
17,4500,202.85999999999999,40.221093968215236
18,4750,191.22,22.003513355825703
19,5000,183.69,22.538864212732637
20,5250,205.5,41.26314336063116
21,5500,220.18,45.853915863315315
22,5750,201.27,28.766171104267592
23,6000,195.24,29.74403133403406
24,6250,183.96999999999997,17.892836555448664
25,6500,204.35,40.312429844900194
26,6750,196.91,47.70239406989969
27,7000,199.06,56.79267030172116
28,7250,213.7,42.58042977707013
29,7500,224.47999999999996,46.37032024905586
30,7750,217.35,64.65407179752873
31,8000,208.35,69.45533096890402
32,8250,224.55,62.63650692687133
33,8500,221.08,61.71992060915179
34,8750,228.01,60.43424029472036
35,9000,181.75,18.567390769841623
36,9250,192.77,42.70556872352832
37,9500,210.36999999999998,61.4164440520615
38,9750,182.21999999999997,17.804342167010834
39,10000,182.19,17.518487377624815
40,10250,199.57,53.805748763491806
41,10500,171.82999999999998,18.502691696074923
42,10750,210.03999999999996,44.26537473014319
43,11000,239.85,67.54511825439349
44,11250,206.28000000000003,31.987319362522392
45,11500,253.95999999999998,110.86291264440061
46,11750,222.44,47.429731182033905
47,12000,225.95,43.503597552386395
48,12250,267.8,102.7250894377805
49,12500,286.12,93.65327863988533
50,12750,261.45,85.08136693777315
51,13000,299.07,103.54659627433439
52,13250,234.59,70.50121559235698
53,13500,279.59000000000003,84.12084997193027
54,13750,310.98999999999995,81.33984509451686
55,14000,328.35,129.2709750872175
56,14250,273.12,119.33619987246117
57,14500,331.65999999999997,94.20930102702175
58,14750,335.07,139.80357148513767
59,15000,303.93,116.29481759734611
60,15250,336.20000000000005,97.72712008444739
61,15500,224.24,56.5705170561486
62,15750,287.49,123.00084308654148
63,16000,323.14,107.3967895237097
64,16250,201.70999999999998,33.85953927625123
65,16500,380.67,101.97637765678874
66,16750,415.00999999999993,81.77811687731628
67,17000,381.31,138.3315958123812
68,17250,313.81,104.56306900622226
69,17500,305.94,117.09012511736418
70,17750,390.38,139.07757763205396
71,18000,402.25,114.01895456458107
72,18250,248.23000000000002,83.99292589260122
73,18500,276.69,132.0777664862637
74,18750,259.5,130.19886712256755
75,19000,271.05,136.1543315506341
76,19250,350.09000000000003,134.6132326333485
77,19500,340.01000000000005,129.14024701850312
78,19750,439.86,77.81653680291869
79,20000,394.44,123.41093306510571
