,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,9.39,0.13190905958272917
1,500,38.88,20.44494069446033
2,750,134.69,56.20498554398889
3,1000,131.1,44.94237421409777
4,1250,137.25,45.71461473095885
5,1500,142.49,37.439756943655496
6,1750,175.57999999999998,49.79558815798844
7,2000,188.85999999999999,108.013158457662
8,2250,177.01999999999998,42.05116645231139
9,2500,210.03999999999996,147.13522827657556
10,2750,226.26000000000005,138.33435726528677
11,3000,189.83,47.06622568254225
12,3250,172.33,34.25897838523502
13,3500,264.69,127.4539305003969
14,3750,249.77000000000004,133.77074269061976
15,4000,265.24,160.67584261487474
16,4250,212.87000000000003,99.46193543260658
17,4500,228.49,139.2568037835136
18,4750,237.16,156.35903363733098
19,5000,337.89,192.76351418253404
20,5250,313.38,153.60004101561952
21,5500,247.73999999999995,144.22670141135447
22,5750,253.36999999999998,140.79678831564306
23,6000,300.89,153.71477287495824
24,6250,226.79000000000002,43.327870937769376
25,6500,345.37,156.94003823116648
26,6750,325.33000000000004,116.12982648742744
27,7000,338.90999999999997,150.68690188599672
28,7250,358.06000000000006,157.88735034827837
29,7500,359.23999999999995,139.05715875135664
30,7750,174.24,25.515532524327217
31,8000,228.67000000000002,59.054081992695465
32,8250,261.38,133.74755549167992
33,8500,233.14000000000001,105.15883890572394
34,8750,291.7,115.97782115559855
35,9000,259.89,167.69573459095494
36,9250,378.02000000000004,139.65015073389645
37,9500,261.64,125.38880093533074
38,9750,312.46000000000004,117.723818320678
39,10000,308.64,100.47114710204119
40,10250,330.08,114.64127790634575
41,10500,387.9,143.38013809450734
42,10750,451.38,97.24000000000001
43,11000,399.96,128.01535611011673
44,11250,455.31000000000006,80.03347049828591
45,11500,428.09,143.82
46,11750,409.12,146.37212029618212
47,12000,387.93999999999994,150.20341340994884
48,12250,367.43999999999994,162.58491750466894
49,12500,377.99000000000007,116.84808256877817
50,12750,441.1,117.8
51,13000,422.31000000000006,96.28236806393993
52,13250,441.63,116.74000000000001
53,13500,368.0,163.22666448837333
54,13750,446.66,67.95732042981095
55,14000,449.99000000000007,96.8272296412533
56,14250,408.46000000000004,113.00866515449158
57,14500,382.31,145.36514162618218
58,14750,410.96999999999997,115.54212911315075
59,15000,451.27,60.03800129917717
60,15250,398.33,119.3246688660815
61,15500,433.81000000000006,105.19316232531467
62,15750,459.62,78.67681742419427
63,16000,486.73999999999995,26.520000000000007
64,16250,500.0,0.0
65,16500,482.39,26.658739655129988
66,16750,500.0,0.0
67,17000,427.43999999999994,136.10668756530663
68,17250,500.0,0.0
69,17500,454.63,50.364686040915615
70,17750,380.11,130.04944598113443
71,18000,486.48999999999995,20.79861533852674
72,18250,432.58000000000004,134.84
73,18500,384.77000000000004,140.58776475924213
74,18750,500.0,0.0
75,19000,396.82,136.20432298572612
76,19250,318.14,146.36691361096604
77,19500,395.6,136.2249463204152
78,19750,436.23,125.12909973303572
79,20000,358.21999999999997,173.8699301201907
