,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,13.169999999999998,7.24034529563335
1,500,13.41,8.120307875936724
2,750,13.190000000000001,7.5555542483659
3,1000,12.919999999999998,7.140280106550443
4,1250,13.24,8.081546881631015
5,1500,13.169999999999998,7.516155932389907
6,1750,13.5,8.450147927699254
7,2000,13.3,7.925276020429825
8,2250,13.370000000000001,7.841339171340569
9,2500,13.560000000000002,8.34526212889685
10,2750,13.559999999999999,8.37032854791256
11,3000,13.569999999999999,8.941733612672657
12,3250,13.440000000000001,8.005772917089267
13,3500,13.75,8.876035150899302
14,3750,13.970000000000002,9.31523483332546
15,4000,13.63,8.560292051092647
16,4250,14.02,9.242001947630177
17,4500,13.91,9.120383763855553
18,4750,13.73,8.786557915361396
19,5000,14.5,10.25051218232533
20,5250,14.190000000000001,9.655174778324833
21,5500,14.4,10.301213520745993
22,5750,14.86,10.89570557605151
23,6000,14.540000000000001,10.632139953932134
24,6250,14.5,10.175460677532001
25,6500,14.430000000000001,9.61231501772596
26,6750,14.65,10.30004854357493
27,7000,14.959999999999999,11.320971689744658
28,7250,14.970000000000002,11.465757715912194
29,7500,14.1,9.675846216223158
30,7750,14.690000000000001,10.50563658233046
31,8000,14.65,10.700140185997565
32,8250,14.99,11.380571163171028
33,8500,15.35,11.825142705269986
34,8750,15.09,11.580734000917213
35,9000,14.539999999999997,10.405306338594746
36,9250,15.309999999999999,11.821099779631338
37,9500,15.089999999999998,11.230289399654845
38,9750,15.420000000000002,12.265708295895514
39,10000,14.760000000000002,11.046465498067697
40,10250,15.24,11.730106563880824
41,10500,15.26,11.721194478379754
42,10750,15.36,11.970355049036765
43,11000,15.620000000000001,12.441004782572827
44,11250,16.05,13.400335816687582
45,11500,15.66,12.69584183896444
46,11750,15.38,11.936314339024419
47,12000,15.14,11.555405661420979
48,12250,15.760000000000002,12.870563313235362
49,12500,15.930000000000001,12.835248341968303
50,12750,15.950000000000003,13.35046815658537
51,13000,15.5,12.125180411028943
52,13250,16.37,13.966660302305629
53,13500,16.849999999999998,15.225242198401968
54,13750,16.17,13.515420822157186
55,14000,16.66,14.620444589683311
56,14250,15.820000000000002,13.14026635955299
57,14500,16.24,13.255089588531645
58,14750,16.14,13.781523863492021
59,15000,16.380000000000003,14.285503141296775
60,15250,16.619999999999997,14.440103877742708
61,15500,16.13,13.560811185176203
62,15750,15.690000000000001,12.730726609270972
63,16000,16.93,14.986013479241233
64,16250,16.9,15.051146135759895
65,16500,16.79,14.505081868090231
66,16750,16.95,15.350570021989412
67,17000,16.11,13.795593499375082
68,17250,17.16,15.770142675321615
69,17500,16.7,14.425151645650038
70,17750,17.15,15.500032258030949
71,18000,15.95,13.101183152677471
72,18250,16.96,15.49507663743552
73,18500,16.8,14.625970053299028
74,18750,17.779999999999998,17.0104262145309
75,19000,16.759999999999998,14.670630524963814
76,19250,16.77,15.04073136519631
77,19500,17.740000000000002,16.78011918908802
78,19750,16.22,13.96537145943494
79,20000,17.650000000000002,16.400487797623583
