,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,9.78,0.5555177764932462
1,500,136.2,81.26987141616505
2,750,201.06,75.84940606227579
3,1000,186.60999999999999,50.71261578739555
4,1250,230.6,56.253559887352914
5,1500,373.77000000000004,117.556746297267
6,1750,351.78000000000003,171.97381661171562
7,2000,380.63,163.26747869676925
8,2250,272.40999999999997,160.93246844561853
9,2500,333.71000000000004,112.82431652795421
10,2750,434.32,131.36
11,3000,380.74,133.9459196840277
12,3250,366.5400000000001,123.60578222720814
13,3500,376.12,152.72949158561354
14,3750,396.6,126.66388593438937
15,4000,449.98,100.03999999999999
16,4250,426.98,115.07380501226159
17,4500,419.32000000000005,107.46695119896164
18,4750,435.89,125.26619815417085
19,5000,379.75,154.20623852490536
20,5250,415.09,92.47269542951585
21,5500,400.75,121.58961304322011
22,5750,322.28000000000003,146.69837967748654
23,6000,437.61,106.44604454840021
24,6250,433.30999999999995,94.90862131545268
25,6500,469.64,60.720000000000006
26,6750,399.1,131.3122728460672
27,7000,322.95000000000005,148.97487036409865
28,7250,452.37000000000006,92.24026019043961
29,7500,418.28000000000003,107.72575179593782
30,7750,398.17,124.71729471087801
31,8000,397.92999999999995,106.49886196575062
32,8250,432.82,86.32499406313329
33,8500,452.05,95.9
34,8750,384.68,153.79752468749294
35,9000,500.0,0.0
36,9250,392.61,138.50153212148953
37,9500,500.0,0.0
38,9750,420.6,97.33231734629562
39,10000,438.8,82.64599808823172
40,10250,432.01000000000005,110.86419800819377
41,10500,488.91,22.179999999999996
42,10750,500.0,0.0
43,11000,428.8,103.31342603940689
44,11250,323.46,139.16498625731978
45,11500,449.2,94.89845098841182
46,11750,468.11,63.78
47,12000,482.41,35.17999999999999
48,12250,394.71,129.66999036014462
49,12500,420.53000000000003,97.7571153420558
50,12750,408.9,106.36548782382376
51,13000,316.33000000000004,96.59936128153228
52,13250,386.16999999999996,99.495389842947
53,13500,443.21999999999997,109.89737758472674
54,13750,425.14000000000004,123.38294209492655
55,14000,427.03999999999996,79.38871078434263
56,14250,456.14,87.72
57,14500,400.35,125.2738041252041
58,14750,448.93,86.6000207852169
59,15000,451.88,78.05785418521316
60,15250,432.68999999999994,72.83679290029181
61,15500,475.83000000000004,48.34000000000001
62,15750,414.45,140.50894633438827
63,16000,344.1,191.9224088010569
64,16250,387.5,132.9544395648374
65,16500,488.87,22.25999999999999
66,16750,456.39000000000004,70.5689053337233
67,17000,395.9,117.61530937764861
68,17250,417.25999999999993,147.7181349733336
69,17500,239.71999999999997,196.35425791156146
70,17750,413.23,170.48164006719315
71,18000,443.53000000000003,65.44007640582338
72,18250,462.08000000000004,75.84
73,18500,462.05999999999995,73.25876329832492
74,18750,432.91,82.18304204639787
75,19000,428.1,114.55524431469735
76,19250,353.47999999999996,151.0293832338595
77,19500,338.24,136.96769473127597
78,19750,443.28000000000003,73.67271951000586
79,20000,434.11,131.78
