,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,19.23,13.92571721671814
1,500,13.940000000000001,9.131889180229905
2,750,9.600000000000001,0.6324555320336757
3,1000,9.73,0.4057092555020156
4,1250,10.709999999999999,1.466424222385869
5,1500,21.78,20.72309339842872
6,1750,13.789999999999997,4.779686182167194
7,2000,11.599999999999998,2.5922962793631434
8,2250,53.370000000000005,49.49012628797788
9,2500,42.42999999999999,29.537105477686872
10,2750,29.870000000000005,17.364406122871003
11,3000,34.25,20.039660675769934
12,3250,61.989999999999995,33.166992628213976
13,3500,78.95,26.090036412393143
14,3750,71.96000000000001,15.806561928515636
15,4000,71.52000000000001,10.305416051766178
16,4250,71.47999999999999,8.356530380486866
17,4500,113.55,72.58849771141432
18,4750,75.42,17.299786125845603
19,5000,83.53999999999999,23.262424637169705
20,5250,101.06000000000002,26.939105404597235
21,5500,109.34,46.47934379915448
22,5750,100.72,41.09297506873894
23,6000,97.07000000000001,30.22349417258038
24,6250,113.22999999999999,30.915604474116307
25,6500,117.32000000000001,38.39853643044224
26,6750,120.65,33.66002079619084
27,7000,134.62,60.88501129177853
28,7250,134.35999999999999,50.49795441401563
29,7500,132.46999999999997,65.00983464061419
30,7750,139.01999999999998,34.618833024814684
31,8000,108.56999999999998,29.0601548516177
32,8250,134.29000000000002,34.56153063740088
33,8500,137.10999999999999,48.28887449506355
34,8750,125.29,34.56024305470088
35,9000,130.98,40.835616806900326
36,9250,145.99,39.43528115786675
37,9500,175.86999999999998,62.069377312810204
38,9750,144.02,34.84272664416491
39,10000,165.95,54.75236067970039
40,10250,152.64999999999998,27.123071360006413
41,10500,202.74,78.44968706119865
42,10750,163.12999999999997,51.160527753337334
43,11000,174.13,46.68589294422888
44,11250,214.64000000000001,110.46436710541549
45,11500,211.07999999999998,86.83749535770824
46,11750,169.59,46.58421835772282
47,12000,181.3,48.83710679391235
48,12250,199.95,64.83584656654065
49,12500,194.5,49.59694547046219
50,12750,187.04000000000002,63.6612708010137
51,13000,182.91000000000003,45.37014877648078
52,13250,180.46999999999997,35.677171973125894
53,13500,189.87,54.08143489220678
54,13750,193.53000000000003,35.40915983188531
55,14000,181.89000000000001,21.45992544255455
56,14250,233.14000000000001,63.617901568662255
57,14500,226.34,75.5557635127857
58,14750,241.34,56.53907852096636
59,15000,280.01000000000005,71.28400521856219
60,15250,280.27,101.02039695031888
61,15500,277.69999999999993,112.1069043368873
62,15750,297.03,107.033651717579
63,16000,292.21999999999997,75.54941826380929
64,16250,262.54,93.40569254601137
65,16500,308.71000000000004,65.37756037051246
66,16750,260.65000000000003,107.00461672283116
67,17000,257.39,98.19573514160378
68,17250,315.7,91.10416565668115
69,17500,312.0400000000001,104.03177110863778
70,17750,317.49,99.88996646310378
71,18000,354.5,105.05702261153226
72,18250,349.5,105.91125058274027
73,18500,337.15,113.0279257528864
74,18750,351.21999999999997,113.49183935420203
75,19000,352.27,105.92302204903332
76,19250,337.69999999999993,94.19119916425313
77,19500,332.96,90.96402255837195
78,19750,318.44000000000005,93.8490351575337
79,20000,332.32,92.75316490557074
