,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,12.430000000000001,6.088563048864651
1,500,12.530000000000001,6.4373597072091595
2,750,12.529999999999998,6.115275954525683
3,1000,12.739999999999998,6.632827451396576
4,1250,12.91,6.870473055037767
5,1500,12.729999999999999,6.637966556107374
6,1750,12.660000000000002,6.320870193256622
7,2000,12.4,6.276463972652118
8,2250,12.6,6.4054664154923175
9,2500,13.02,7.066158786780835
10,2750,12.87,7.191147335439595
11,3000,13.15,7.500599976001919
12,3250,13.160000000000002,7.545820034959752
13,3500,13.030000000000001,7.260068870196757
14,3750,13.460000000000003,8.620290018323049
15,4000,13.319999999999999,7.615418570242873
16,4250,13.540000000000001,8.581981123260524
17,4500,13.089999999999998,7.506756956236162
18,4750,13.11,7.721619001219887
19,5000,13.8,8.976524940086781
20,5250,13.65,8.725193407598484
21,5500,13.959999999999999,9.020166295584577
22,5750,13.14,7.530697178880584
23,6000,13.970000000000002,9.690748165131525
24,6250,14.330000000000002,9.935220178737863
25,6500,14.079999999999998,9.538427543363738
26,6750,14.190000000000001,9.731669949191659
27,7000,13.55,8.476496917949063
28,7250,14.510000000000002,10.2205381463013
29,7500,14.530000000000001,10.035865682640438
30,7750,14.74,10.680749037403697
31,8000,14.190000000000001,9.780357866663163
32,8250,15.190000000000001,11.705443178282486
33,8500,15.25,11.825100422406567
34,8750,14.459999999999999,10.270851960767422
35,9000,15.550000000000002,12.075636629180261
36,9250,15.790000000000001,12.780352107825513
37,9500,15.120000000000001,11.590754936586311
38,9750,15.309999999999999,11.820634500736416
39,10000,16.53,14.335326993131341
40,10250,15.89,13.455459858362328
41,10500,15.24,11.630365428480738
42,10750,15.23,11.435278746055998
43,11000,14.45,10.225507322377702
44,11250,15.539999999999997,12.556528182582953
45,11500,16.32,13.840036127120479
46,11750,16.73,15.011349039976388
47,12000,17.9,16.87610737107346
48,12250,16.99,15.28065443624716
49,12500,18.28,17.835991702173448
50,12750,16.919999999999998,15.365825718131777
51,13000,16.869999999999997,15.01517898661218
52,13250,17.54,16.556309975353805
53,13500,16.580000000000002,14.460069156127851
54,13750,17.62,16.540392982030387
55,14000,17.54,16.330076546054524
56,14250,17.759999999999998,16.621143161648057
57,14500,18.589999999999996,18.380516858891646
58,14750,16.19,13.98039341363468
59,15000,18.34,17.905457268665327
60,15250,17.48,16.310168607344316
61,15500,19.28,19.485112265522105
62,15750,19.330000000000002,19.985459714502444
63,16000,19.220000000000002,19.915310693032133
64,16250,16.85,15.350928310691833
65,16500,19.599999999999998,20.350454540378205
66,16750,18.41,18.370721270543516
67,17000,18.57,18.615278671027195
68,17250,18.31,18.09512088934473
69,17500,19.880000000000003,20.860167784560122
70,17750,18.09,17.556605594476398
71,18000,18.98,19.46084787464308
72,18250,16.77,14.915615977893774
73,18500,18.54,18.155450972091
74,18750,16.45,14.000178570289739
75,19000,17.81,16.72035884782381
76,19250,18.020000000000003,17.115828931138566
77,19500,17.68,16.56
78,19750,16.619999999999997,14.640887951213886
79,20000,17.520000000000003,16.665401285297634
