,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,9.24,0.23537204591879649
1,500,9.440000000000001,0.16552945357246876
2,750,9.599999999999998,0.3082207001484491
3,1000,9.620000000000001,0.3140063693621514
4,1250,9.34,0.12806248474865686
5,1500,9.75,0.6833739825307953
6,1750,9.49,0.4532107677449865
7,2000,9.39,0.20832666655999613
8,2250,9.440000000000001,0.16852299546352723
9,2500,9.569999999999999,0.21587033144922863
10,2750,9.35,0.1702938636592639
11,3000,9.569999999999999,0.3776241517699837
12,3250,10.889999999999999,2.818226392609366
13,3500,10.59,2.2100678722609404
14,3750,27.910000000000004,25.19512651287943
15,4000,16.34,12.246362725315626
16,4250,31.23,25.59448378068993
17,4500,45.5,40.620487441683906
18,4750,44.970000000000006,38.5018129443277
19,5000,64.97,44.584690197420905
20,5250,114.15,80.78619931646742
21,5500,105.97999999999998,48.62586348847699
22,5750,112.82000000000001,62.32191909753743
23,6000,124.87,57.196587310782796
24,6250,109.10999999999999,44.0911260913123
25,6500,119.27000000000001,51.746677188008896
26,6750,116.5,44.60134527119109
27,7000,122.19000000000001,54.524401876591
28,7250,148.18,52.55437755315916
29,7500,150.60999999999999,27.376767522846816
30,7750,140.24,27.143496458636275
31,8000,151.57,38.08167013144249
32,8250,177.31,48.482898015692086
33,8500,168.68,39.257783941531905
34,8750,170.76999999999998,38.25439321176066
35,9000,167.18,23.12502108107147
36,9250,182.79000000000002,39.421813758374945
37,9500,183.13,37.37190923675161
38,9750,188.45,31.393072484228114
39,10000,191.42999999999998,35.33893886352559
40,10250,203.41000000000003,27.68552690486493
41,10500,205.79000000000002,52.776958987800725
42,10750,211.26999999999998,27.496083357452928
43,11000,210.48000000000002,38.20161776679097
44,11250,218.98000000000002,32.965930898429065
45,11500,205.95,36.944999661659224
46,11750,224.64000000000001,53.54103473038226
47,12000,213.69,34.35269130650465
48,12250,222.01,37.67028537189491
49,12500,207.01999999999998,31.771128403001374
50,12750,211.11999999999998,33.123293918328834
51,13000,219.57,33.39905088471826
52,13250,222.6,43.85196688861288
53,13500,223.14000000000001,41.114612973978
54,13750,212.27999999999997,33.07335181078568
55,14000,206.85,22.12231904660992
56,14250,216.97000000000003,37.589634209446615
57,14500,210.57999999999998,29.82419487597276
58,14750,217.49,31.815584231630886
59,15000,213.75,32.68257945756423
60,15250,221.96999999999997,35.72841446244152
61,15500,227.75,49.33517001085533
62,15750,236.56,44.24104881216087
63,16000,225.13000000000002,34.48180099704771
64,16250,220.12999999999997,37.600805842428436
65,16500,209.59,30.17121807285879
66,16750,225.55,42.516032270191914
67,17000,217.66,34.564366043658325
68,17250,222.70999999999998,41.4830374972711
69,17500,224.89000000000001,42.45799571341068
70,17750,223.02999999999997,41.07318590029266
71,18000,224.51999999999998,33.25657228278344
72,18250,235.83,46.62755194088577
73,18500,212.6,33.467267590886465
74,18750,230.63000000000002,46.044311266431166
75,19000,211.43,32.54235086775386
76,19250,224.16,38.80411576108906
77,19500,229.53999999999996,40.758439616844996
78,19750,226.26,46.85009498389518
79,20000,216.86999999999998,38.12804217370726
