,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,15.66,11.604757645035074
1,500,16.11,12.61896984702
2,750,14.180000000000001,9.108874793299117
3,1000,13.8,7.700259735879044
4,1250,13.63,7.5180183559233225
5,1500,13.89,7.768487626301532
6,1750,12.569999999999999,5.394589882465579
7,2000,11.94,4.457510515971892
8,2250,11.25,2.880277764383151
9,2500,11.790000000000001,3.877421823841197
10,2750,10.25,1.1730302638892147
11,3000,9.74,0.8315046602394962
12,3250,9.77,0.7756287771866125
13,3500,10.01,0.9259589623736032
14,3750,9.65,0.9224966124599048
15,4000,9.74,0.932952303175248
16,4250,9.87,0.9421252570651101
17,4500,9.690000000000001,0.7344385610791418
18,4750,9.83,0.6816157275180791
19,5000,9.819999999999999,0.8981091247727081
20,5250,9.77,0.8914033879226624
21,5500,9.67,0.8459314393022639
22,5750,9.88,0.9651942809610927
23,6000,9.98,1.1214276615100944
24,6250,9.75,0.8792041856133306
25,6500,9.860000000000001,1.200999583680194
26,6750,9.83,0.9168424073961677
27,7000,9.86,0.9645724441429994
28,7250,9.84,1.0165628362280419
29,7500,9.870000000000001,0.8698275691193054
30,7750,9.850000000000001,0.9300537618869135
31,8000,9.88,1.2118580774991765
32,8250,9.9,0.9186947262284676
33,8500,9.74,0.846994687114388
34,8750,9.86,0.9976973488989532
35,9000,9.809999999999999,0.8788629017087934
36,9250,9.82,0.8255906976220115
37,9500,9.84,0.9614572273377532
38,9750,9.750000000000002,1.0397114984456026
39,10000,9.91,1.0748953437428224
40,10250,9.86,1.0204900783447137
41,10500,9.959999999999999,0.8731551981177227
42,10750,9.680000000000001,0.9719053451854248
43,11000,9.65,0.9148770409186141
44,11250,9.98,0.9902524930541701
45,11500,9.779999999999998,0.9693296652842104
46,11750,9.9,0.9412757300600073
47,12000,9.91,0.8979977728257458
48,12250,9.95,1.033440854621105
49,12500,10.040000000000001,0.9986991538997118
50,12750,9.930000000000001,0.814002456998749
51,13000,9.76,0.8782938005018593
52,13250,9.79,0.9356281312572854
53,13500,9.75,0.7382411530116703
54,13750,9.78,1.038075141788878
55,14000,9.74,0.9966945369570357
56,14250,9.83,0.8969949832635631
57,14500,9.8,0.9555103348472999
58,14750,9.930000000000001,1.0689246933250258
59,15000,9.969999999999999,1.1169601604354558
60,15250,9.819999999999999,0.8465222974027321
61,15500,9.709999999999999,0.7024243731534378
62,15750,9.82,1.1956588142108096
63,16000,9.66,0.8782938005018593
64,16250,9.85,0.9049861877399015
65,16500,9.8,1.179406630471442
66,16750,9.930000000000001,1.067988763985839
67,17000,9.89,0.6568104749469206
68,17250,9.95,1.018331969448077
69,17500,9.98,1.0656453443805778
70,17750,9.79,1.0748953437428224
71,18000,9.85,1.0802777420645118
72,18250,9.819999999999999,0.8423775875461073
73,18500,9.89,1.1624973118248487
74,18750,9.73,0.9811218069128828
75,19000,9.95,0.910494371207203
76,19250,9.91,0.896883492991146
77,19500,9.98,1.0614141510268271
78,19750,9.79,0.8805679985100529
79,20000,9.74,1.006677704133751
