,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,12.040000000000001,5.330797313723341
1,500,10.99,2.932814348028187
2,750,9.739999999999998,0.7631513611335565
3,1000,9.38,0.10770329614269013
4,1250,9.73,0.7325298628724977
5,1500,9.6,0.15165750888103105
6,1750,9.25,0.10488088481701512
7,2000,9.32,0.16911534525287766
8,2250,9.49,0.3277193921634791
9,2500,9.33,0.09797958971132678
10,2750,9.879999999999999,1.0860939185908374
11,3000,9.77,0.8195120499419154
12,3250,10.59,2.2634928760656616
13,3500,11.12,3.2161467628203786
14,3750,11.330000000000002,3.4923630968156796
15,4000,15.6,8.927821682807066
16,4250,11.89,3.2168929108691198
17,4500,12.98,4.073401526979632
18,4750,13.669999999999998,4.019402940736348
19,5000,12.99,4.672301360143629
20,5250,13.5,4.092432039753378
21,5500,16.13,5.536117773313714
22,5750,20.51,5.925656081819127
23,6000,26.85,21.522523086292647
24,6250,33.839999999999996,23.720021079248646
25,6500,129.75,174.72575654436295
26,6750,35.940000000000005,23.843938433069315
27,7000,71.9,75.68339976507397
28,7250,58.61999999999999,50.248349226616384
29,7500,112.58999999999999,93.89345770606172
30,7750,147.94,92.5788334339983
31,8000,156.29000000000002,81.24235594811367
32,8250,105.46,79.65300622073218
33,8500,153.26000000000002,105.17904449081101
34,8750,134.64000000000001,53.93484402499001
35,9000,173.29000000000002,54.09869129655541
36,9250,211.41,154.9061502975269
37,9500,236.47999999999996,146.26276901522138
38,9750,225.06000000000003,130.5386203389633
39,10000,154.88,61.89970597668458
40,10250,208.52000000000004,108.86353659513364
41,10500,230.94,95.1227701446925
42,10750,216.34,81.28359859159781
43,11000,183.64000000000001,63.45352157288042
44,11250,259.18,122.22760162909195
45,11500,242.01999999999998,107.15037377442974
46,11750,202.08,89.5494198752845
47,12000,192.39000000000001,71.31327646378338
48,12250,185.05,63.749015678675384
49,12500,198.68,79.73886505337282
50,12750,194.65,81.4212687201569
51,13000,181.81,67.17174554825861
52,13250,256.61,128.05942526811526
53,13500,217.01,105.08458688123582
54,13750,208.5,94.73336265540244
55,14000,247.70999999999998,107.8267285973195
56,14250,231.0,71.16377589757305
57,14500,212.96000000000004,85.78911003151858
58,14750,231.81,89.77477039792417
59,15000,225.38000000000002,99.32452667896281
60,15250,253.26999999999998,89.56345571716177
61,15500,255.01999999999998,90.64130736038618
62,15750,261.81,105.03452480018179
63,16000,272.46999999999997,100.16283043125328
64,16250,266.62,83.82702189628355
65,16500,260.5,87.0198770396741
66,16750,261.69,105.07213426974822
67,17000,290.15999999999997,105.32372667162893
68,17250,279.05,81.50553355447714
69,17500,262.3,96.07856680862804
70,17750,293.83000000000004,96.11792548739282
71,18000,266.08000000000004,93.01782947370897
72,18250,299.53,79.58428613740278
73,18500,315.18,92.92084050416246
74,18750,295.78,82.19567871853117
75,19000,316.84,97.2852475969507
76,19250,313.32,87.60444395120604
77,19500,315.40999999999997,89.79187825187753
78,19750,313.73,93.06953636931902
79,20000,310.21999999999997,92.3055231283589
