,eval_timesteps,eval_mean_returns,eval_std_returns
0,250,12.66,6.69674547821552
1,500,20.71,10.763939799162758
2,750,138.1,109.35968178446753
3,1000,273.58,106.11789010341282
4,1250,285.16999999999996,116.1869467711412
5,1500,217.29000000000002,32.02872772996142
6,1750,179.70999999999998,29.53154923128822
7,2000,155.43,19.113204859468237
8,2250,137.71,28.49307635198418
9,2500,221.35999999999999,132.77192624948998
10,2750,153.41,36.46113547326797
11,3000,211.38000000000002,147.00629102184712
12,3250,133.1,67.48409442231555
13,3500,118.45,53.74391128304676
14,3750,178.20999999999998,50.95438548348907
15,4000,144.65,48.063218785262386
16,4250,132.67,11.029623746982484
17,4500,131.15,20.143659051920036
18,4750,186.79,93.20509857298579
19,5000,249.39000000000001,144.76599877042952
20,5250,158.98000000000002,32.870816844124825
21,5500,226.73000000000002,109.85576725871064
22,5750,228.08999999999997,82.43901624837599
23,6000,215.12999999999997,104.82391234828052
24,6250,118.42,19.96273027418845
25,6500,208.57,102.60499792895081
26,6750,178.41000000000003,79.00750217542637
27,7000,194.23999999999995,76.05037409506937
28,7250,200.81,49.96828394091596
29,7500,178.23,82.32215133243301
30,7750,147.64000000000001,22.953505178948156
31,8000,228.35,99.4254947184071
32,8250,212.86999999999998,145.24633764746014
33,8500,254.17,90.92485688743204
34,8750,213.8,79.882257103815
35,9000,168.96999999999997,32.26389003204666
36,9250,141.13000000000002,33.26931919952676
37,9500,155.04000000000002,55.0069941007505
38,9750,140.87,19.172026496956445
39,10000,259.65,129.71755856475252
40,10250,217.95000000000005,95.64843438342312
41,10500,231.42,66.34645883541938
42,10750,258.77,119.10358768735726
43,11000,228.32000000000002,57.9196736869261
44,11250,194.92999999999998,53.62135395530403
45,11500,189.66,57.43873605851716
46,11750,333.28999999999996,125.11938858546264
47,12000,279.02000000000004,124.03536834306578
48,12250,435.35999999999996,76.12494597699231
49,12500,385.57000000000005,118.84429140686565
50,12750,316.77,117.61813465618302
51,13000,423.2,117.3638061754986
52,13250,414.62,106.37923011565744
53,13500,441.64000000000004,67.14622401892753
54,13750,402.81000000000006,126.34440391248042
55,14000,413.5,106.13277062246136
56,14250,353.17999999999995,181.75225610704257
57,14500,307.2,162.05274141463943
58,14750,376.1,153.38920105405072
59,15000,371.47999999999996,148.2806615847124
60,15250,307.48999999999995,116.16104510549137
61,15500,252.37000000000003,126.83956638210334
62,15750,331.43,141.15787119392246
63,16000,326.29,103.02296054763715
64,16250,329.02,142.89991812453917
65,16500,283.82,129.55700907322614
66,16750,358.86,184.20889880784804
67,17000,269.87,121.8646199682254
68,17250,274.82000000000005,127.03443863771746
69,17500,368.96,133.54290097193487
70,17750,398.51,133.56320750865487
71,18000,368.12,163.56759336739046
72,18250,431.65,132.62716916227987
73,18500,293.53000000000003,141.82881794614238
74,18750,454.98999999999995,90.02000000000001
75,19000,500.0,0.0
76,19250,406.99,120.71753145256076
77,19500,401.64,137.1170135322382
78,19750,379.73,98.53984270334513
79,20000,325.16999999999996,197.65483449690777
